codigo,nombre,nombre_corto,sigla,titulo,numero_planes_estudio,codigo_estado,tipo_grupo,monto_tutoria,costo_programa,dep_inicial,siglaNoVersion,siglaNoVersionNumero
889,"Diplomado en enfoque y estrategias en la atención de casos de violencia sexual, Versión I, Modalidad Virtual","Dip. en enfoque y estrategias en la atención de casos de violencia sexual, V1, Modalidad Virtual",DEEA1,Diplomado en enfoque y estrategias en la atención de casos de violencia sexual,1.0,V,T,,3000,10.0,DEEA,1
890,"Diplomado en género y diversidad, Versión I, Modalidad Virtual","Dip. en género y diversidad, Versión I, Modalidad Virtual",DGD1,Diplomado en género y diversidad,1.0,V,T,,3000,10.0,DGD,1
891,"Diplomado en Genocidio y Delitos de Lesa Humanidad, Virtual I, Modalidad Virtual","Dip. en Genocidio y Delitos de Lesa Humanidad, V1, Modalidad Virtual",DGDL1,Diplomado en Genocidio y Delitos de Lesa Humanidad,1.0,V,T,,3000,10.0,DGDL,1
892,"Diplomado en movimientos sociales y paradigmas del sur, Versión I, Modalidad Virtual","Dip. en movimientos sociales y paradigmas del sur, V1, Modalidad Virtual",DMSP1,Diplomado en movimientos sociales y paradigmas del sur,1.0,V,T,,3000,10.0,DMSP,1
893,"Diplomado en Derecho Notarial y Conservación de Documentos Notariales, Versión IV, Modalidad Virtual","Dip. en Derecho Notarial y Conservación de Documentos Notariales, Versión IV, Modalidad Virtual",DDNC4,Diplomado en Derecho Notarial y Conservación de Documentos Notariales,1.0,V,T,,3000,10.0,DDNC,4
894,"Diplomado en Derecho Procesal Penal, Versión I, Modalidad Virtual","Dip en Derecho Procesal Penal, V1, Modalidad Virtual",DDPP1,Diplomado en Derecho Procesal Penal,1.0,V,T,,3000,10.0,DDPP,1
895,"Diplomado en conciliación y métodos adecuados de resolución de conflictos, Versión I, Modalidad Virtual","Dip en conciliación y métodos adecuados de resolución de conflictos, V1, Modalidad Virtual",DCMR1,Diplomado en conciliación y métodos adecuados de resolución de conflictos,1.0,V,T,,3000,10.0,DCMR,1
896,"Diplomado en Seguridad, Bioseguridad y Salud en el Trabajo - Regularización","Regularización - Dipl. en Seguridad, Bioseguridad y Salud en el Trabajo ",SBST1,"Diplomado en Seguridad, Bioseguridad y Salud en el Trabajo",1.0,V,T,,0,10.0,SBST,1
897,"Especialidad en Derecho Notarial, Versión I, Modalidad Virtual","Esp. en Derecho Notarial, V1, Modalidad Virtual",EDNV1,Especialista en Derecho Notarial,1.0,V,T,0,0,10.0,EDN,EDN
898,"Diplomado en educación militar superior, Versión I, Modalidad Virtual","Dip. en educación militar superior, V1, Modalidad Virtual",DEMS1,Diplomado en educación militar superior,1.0,V,T,,2500,10.0,DEMS,1
899,"Diplomado en Salud Pública, Versión IV, Modalidad Virtual","Dip. en Salud Pública, V4, Modalidad Virtual",DSPV4,Diplomado en Salud Pública,1.0,V,T,,3000,10.0,DSP,DSP
900,Maestría en Derecho Notarial y Registral - Regularización ,Ma. en Derecho Notarial y Registral - Regularización ,MDNR,Magíster en Derecho Notarial y Registral,1.0,V,T,,0,0.0,MDNR,0
901,Doctorado en Gestión Financiera Empresarial - Regularización ,Doc en Gestión Financiera Empresarial ,DGFR1,Doctor en Gestión Financiera Empresarial,1.0,V,T,,0,,DGFR,1
902,"Especialidad Superior en  Terapéutica de las Adicciones, Versión I, Modalidad Virtual","Esp Superior en  Terapéutica de las Adicciones, V1, Modalidad Virtual",ESTA1,Especialista Superior en  Terapéutica de las Adicciones,1.0,V,T,2475,13125,10.0,ESTA,1
903,Especialidad en Ortodoncia - Regularización,Esp en Ortodoncia,EOR,Especialista en Ortodoncia,1.0,V,T,,0,,EOR,0
904,"Diplomado en Diseño  y Construcción de Fundaciones Profundas, Versión I, Modalidad Virtual","Dip en Diseño  y Construcción de Fundaciones Profundas, V1, Modalidad Virtual",DDCF1,Diplomado en Diseño y Construcción de Fundaciones Profundas,1.0,V,T,,4800,10.0,DDCF,1
905,Diplomado en Gestión de Negocios Internacionales y Comercio Exterior - Regularización,Regularización - Dip. en Gestión de Negocios Internacionales y Comercio Exterior,DGNIR,Regularización - Diplomado en Gestión de Negocios Internacionales y Comercio Exterior,1.0,V,T,,0,,DGNIR,0
906,"Especialidad Superior en Psicología Deportiva, Versión I, Modalidad Virtual","Esp Superior en Psicología Deportiva, V1, Modalidad Virtual",ESPD1,Especialista Superior en Psicología Deportiva,1.0,V,T,2475,13000,10.0,ESPD,1
907,"Diplomado en análisis financiero, Versión V, Modalidad Virtual","Dip en análisis financiero, V 5, Modalidad Virtual",DAF5,Diplomado en análisis financiero,1.0,V,T,,3600,10.0,DAF,5
908,"Diplomado en banca y gestión financiera, Versión I, Modalidad Virtual","Dip en banca y gestión financiera, V 1, Modalidad Virtual",DBGF1,Diplomado en banca y gestión financiera,1.0,V,T,,3600,10.0,DBGF,1
909,"Diplomado en control gubernamental a la gestión pública, Versión I, Modalidad Virtual","Dip en control gubernamental a la gestión pública, V 1, Modalidad Virtual",DCGG1,Diplomado en control gubernamental a la gestión pública,1.0,V,T,,3600,10.0,DCGG,1
910,"Diplomado en gestión tributaria, Versión I, Modalidad Virtual","Dip en gestión tributaria, V 1, Modalidad Virtual",DGT1,Diplomado en gestión tributaria,1.0,V,T,,3600,10.0,DGT,1
911,"Diplomado en mercado de valores, Versión I, Modalidad Virtual","Dip en mercado de valores, V 1, Modalidad Virtual",DMV1,Diplomado en mercado de valores,1.0,V,T,,3600,10.0,DM,DM
912,"Diplomado en gestión aduanera y comercio internacional, Versión I, Modalidad Virtual","Dip en gestión aduanera y comercio internacional, V 1, Modalidad Virtual",DGAC1,Diplomado en gestión aduanera y comercio internacional,1.0,V,T,,3700,10.0,DGAC,1
913,"Diplomado en gestión de negocios internacionales y comercio exterior, Versión II, Modalidad Virtual","Dip en gestión de negocios internacionales y comercio exterior, V 2, Modalidad Virtual",DNIC2,Diplomado en gestión de negocios internacionales y comercio exterior,1.0,V,T,,3700,10.0,DNIC,2
914,Diplomado en Ventas y Atención al Cliente - Regularización,Regularización - Dip en Ventas y Atención al Cliente,DVACR,Diplomado en Ventas y Atención al Cliente - Regularización,1.0,V,T,,0,10.0,DVACR,0
915,"Especialidad Clínica en Odontopediatría, Versión V, Subsede Oruro, Modalidad Presencial (ANULADO)","Esp Clínica en Odontopediatría, V5, Oruro Modalidad Presencial(ANULADO)",ECO5,Especialista Clínico en Odontopediatría,1.0,V,T,2475,46525,10.0,ECO,5
916,"Maestría  en Epidemiología, Versión I, Modalidad Virtual, Subsede Oruro","Ma. en Epidemiología, V1, Virtual, Oruro",ME1,Magíster en Epidemiología,1.0,V,T,2475,12525,10.0,ME,1
917,"Maestría en Gestión de Calidad en Salud y Auditoría Médica, Versión I, Modalidad Virtual","Ma en Gestión de Calidad en Salud y Auditoría Médica, V1, Virtual",MGCS1,Magíster en Gestión de Calidad en Salud y Auditoría Médica,1.0,V,T,2475,12525,10.0,MGCS,1
918,Maestría en Medicina del Trabajo y Salud Ocupacional - Regularización,Regularización - Ma. en Medicina del Trabajo y Salud Ocupacional ,MTSOR,,1.0,V,T,,0,10.0,MTSOR,0
919,"Diplomado en odontología restauradora y estética, Versión I, Semipresencial","Dip. en odontología restauradora y estética, V.1, Semipresencial",DORE1,Diplomado en odontología restauradora y estética,1.0,V,T,0,9500,10.0,DORE,1
920,"Maestría en Energías Renovables y Economía Circular, Versión I, Modalidad Virtual, Subsede Oruro","Mae en Energías Renovables y Economía Circular, V.1, Virtual, Oruro",MERE1,Magíster en Energías Renovables y Economía Circular,1.0,V,T,2475,15025,10.0,MERE,1
921,"Diplomado en bioestadística, Versión I, Subsede Potosí, Modalidad Virtual","Dip en bioestadística, V.1, Potosí, Virtual",DB1,Diplomado en bioestadística,1.0,V,T,,3500,10.0,DB,1
922,"Diplomado en Políticas de Gestión Judicial, Administrativa y Proyectos, Versión I, Modalidad Virtual","Dip en Políticas de Gestión Judicial, Administrativa y Proyectos, V1, Virtual",DPGJ1,"Diplomado en Políticas de Gestión Judicial, Administrativa y Proyectos",1.0,V,T,,2800,10.0,DPGJ,1
923,"Especialidad Superior en Estadística Aplicada, Versión Primera, Modalidad Virtual","Esp Superior en Estadística Aplicada, V 1, Virtual",ESEA1,Especialista Superior en Estadística Aplicada,1.0,V,T,2475,13125,10.0,ESEA,1
924,Maestría en Sociología - Regularización,Ma en Sociología - Regularización,MSR,Regularización - Maestría en Sociología,1.0,V,T,,0,10.0,MSR,0
925,"Maestría en Ingeniería Sanitaria y Tratamiento de Aguas Residuales
con Salida Lateral a Especialidad Superior en Ingeniería Sanitaria y
Tratamiento de Aguas Residuales, Versión I, Modalidad Virtual con Componente Presencial","Ma. en Ingeniería Sanitaria y Tratamiento de Aguas Residuales
con Salida Lateral a Especialidad Superior en Ingeniería Sanitaria y
Tratamiento de Aguas Residuales, V1, Semipresencial",MIST1,Magíster en Ingeniería Sanitaria y Tratamiento de Aguas Residuales,1.0,V,T,2475,25525,10.0,MIST,1
926,"Diplomado en Industria Farmacéutica, Versión I, Modalidad Virtual, Subsede Santa Cruz","Dip en Industria Farmacéutica, V1, Virtual, Santa Cruz",DIF1,"Diplomado en Industria Farmacéutica, Versión I, Modalidad Virtual, Subsede Santa Cruz",1.0,V,T,,4500,10.0,DIF,1
927,Especialidad Superior en Diseño de Arquitectura Hospitalaría - Regularización,Regularización - Esp. Superior en Diseño de Arquitectura Hospitalaría ,ESDAR,Especialidad Superior en Diseño de Arquitectura Hospitalaría - Regularización,1.0,V,T,,0,10.0,ESDAR,0
928,Maestría en Arquitectura Hospitalaría - Regularización,Regularización - Mae. en Arquitectura Hospitalaría,MAHR,Maestría en Arquitectura Hospitalaría - Regularización,1.0,V,T,,0,10.0,MAHR,0
929,"Curso de Formación Continua: Segunda Jornada Internacional Científica de Ciencias Jurídicas, Políticas y Sociales","CU: Segunda Jornada Internacional Científica de Ciencias Jurídicas, Políticas y Sociales, V2",JICC2,"Curso de Formación Continua: Segunda Jornada Internacional Científica de Ciencias Jurídicas, Políticas y Sociales",1.0,V,T,,150,10.0,JICC,2
930,Maestría en Enfermería Gineco Obstetricia - Regularización,Regularización - Mae en Enfermería Gineco Obstetricia,MEGOR,Maestría en Enfermería Gineco Obstetricia - Regularización,1.0,V,T,,0,10.0,MEGOR,0
931,Diplomado en Derecho Notarial y Conservación de Documentos  Notariales - Regularización,Regularización - Dipl. en Derecho Notarial y Conservación de Documentos  Notariales,DDNCR,Diplomado en Derecho Notarial y Conservación de Documentos  Notariales - Regularización,1.0,V,T,,0,10.0,DDNCR,0
932,"Maestría en Farmacología Clínica, Versión I, Modalidad Virtual","Ma. en Farmacología Clínica, V1, Virtual, Subsede La Paz",MFC1,Magíster en Farmacología Clínica,1.0,V,T,2475,15525,10.0,MFC,1
933,"Especialidad Superior en Fisioterapia Oncológica, Versión Primera, Modalidad Semipresencial","Esp Superior en Fisioterapia Oncológica, V.1, Semipresencial",ESFO1,Especialista Superior en Fisioterapia Oncológica,1.0,V,T,2475,13125,10.0,ESFO,1
934,"Maestría en Ciencia y Técnica Dermocosmética, Versión I, Modalidad Virtual","Mae en Ciencia y Técnica Dermocosmética, V1I, Virtual",MCTD1,Magíster en Ciencia y Técnica Dermocosmética,1.0,V,T,2475,15525,10.0,MCTD,1
935,Maestría en Energías Renovables y Eficiencia Energética - Regularización,Regularización - Maestría en Energías Renovables y Eficiencia Energética,MERER,Maestría en Energías Renovables y Eficiencia Energética,1.0,V,T,,0,10.0,MERER,0
936,Programa de Regularización - Maestría en Psicomotricidad y Estimulación Múltiple Temprana,Regularización Prog. - Maestría en Psicomotricidad y Estimulación Múltiple Temprana,RMPET,,1.0,V,T,,0,,RMPET,0
937,"Diplomado en Administración y Dirección Estratégica Empresarial de la Maestría en Administración de Empresas, Coaching Ejecutivo y Talento Humano, Versión I","Dipl. en Administración y Dirección Estratégica Empresarial de la Maestría en Administración de Empresas, Coaching Ejecutivo y Talento Humano, V. 1",DADE1,"Diplomado en Administración y Dirección Estratégica Empresarial de la Maestría en Administración de Empresas, Coaching Ejecutivo y Talento Humano",1.0,V,T,,0,10.0,DADE,1
938,2DO PROGRAMA DE REGULARIZACIÓN MAESTRÍA EN SALUD PÚBLICA,2DO PROG. DE REGULARIZACIÓN MAESTRÍA EN SALUD PÚBLICA,2RMSP,,1.0,V,T,,0,10.0,2RMSP,0
939,"MAESTRÍA EN AUDITORÍA MÉDICA Y GESTIÓN DE CALIDAD VERSIÓN I MODALIDAD VIRTUAL, SUBSEDE POTOSI","MA. EN AUDITORÍA MÉDICA Y GESTIÓN DE CALIDAD V. 1 MOD. VIRTUAL, SUBSEDE POTOSI",AMGC1,MAGÍSTER EN AUDITORÍA MÉDICA Y GESTIÓN DE CALIDAD,1.0,V,T,2475,12525,10.0,AMGC,1
940,"ESPECIALIDAD SUPERIOR EN AGUAS RESIDUALES DE LA MAESTRÍA EN GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS Y AGUAS RESIDUALES, VERSIÓN I","ESP. SUPERIOR EN AGUAS RESIDUALES DE LA MA. EN GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS Y AGUAS RESIDUALES, V. 1",EARM1,EspecialistaESPECIALIDAD SUPERIOR EN AGUAS RESIDUALES DE LA MAESTRÍA EN GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS Y AGUAS RESIDUALES,1.0,V,T,,0,10.0,EARM,1
941,"Diplomado en Docencia para Educación Superior Versión XIV, Modalidad Virtual","Dipl. en Docencia para Educación Superior V. 14, Mod. Virtual",DES14,Diplomado en Docencia para Educación Superior ,1.0,V,T,,3400,10.0,DES,14
942,"Programa de Regularización de la Maestría en Ingeniería Estructural Versión VII, Modalidad Virtual ","Prog. de Regularización de la Maestría en Ingeniería Estructural V. 7, Mod. Virtual ",RMIE7,,1.0,V,T,,0,10.0,RMIE,7
943,"Maestría en Derecho Constitucional y Procesal Constitucional Versión VI, Modalidad Virtual ","Ma. en Derecho Constitucional y Procesal Constitucional V. 6, Mod. Virtual ",MDCC6,Magíster en Derecho Constitucional y Procesal Constitucional ,1.0,V,T,2475,14000,10.0,MDCC,6
944,"Maestría en Educación Superior, Versión XVII, Modalidad Virtual","Ma. en Educación Superior, V17, Modalidad Virtual",MES17,Magíster en Educación Superior,1.0,V,T,2475,16000,10.0,MES,17
945,"Diplomado en Investigación y Formación Tutorial Versión IX, Modalidad Virtual","Dipl. en Investigación y Formación Tutorial V. 9, Modalidad Virtual",DIFT9,Diplomado en Investigación y Formación Tutorial,1.0,V,T,,3500,10.0,DIFT,9
946,"Diplomado en Derecho Constitucional, Versión II, Modalidad Virtual","Dipl. en Derecho Constitucional, V. 2, Mod. Virtual",DCPC1,Diplomado en Derecho Constitucional,1.0,V,T,,3500,10.0,DCPC,1
947,"Diplomado en Neurociencia Versión I, Modalidad Virtual","Dipl. en Neurociencia Versión I, Mod. Virtual",DNV1,Diplomado en Neurociencia,1.0,V,T,,3500,10.0,DN,DN
948,"Diplomado en Salud Pública, Versión V, Modalidad Virtual","Dip. en Salud Pública, V5, Modalidad Virtual",DSPV5,Diplomado en Salud Pública,1.0,V,T,,4000,10.0,DSP,DSP
949,"Diplomado en Derecho Notarial y Conservación de Documentos Notariales, Versión V, Modalidad Virtual","Dip. en Derecho Notarial y Conservación de Documentos Notariales, V. 5, Mod. Virtual",DDNC5,Diplomado en Derecho Notarial y Conservación de Documentos Notariales,1.0,V,T,,3250,10.0,DDNC,5
950,"Diplomado en Derecho Notarial y Conservación de Documentos Notariales, Versión V, Modalidad Virtual - Modalidad de Graduación","Dip. en Derecho Notarial y Conservación de Documentos Notariales, V. 5, Mod. Virtual - Mod. Graduación",DDNC5MG,Diplomado en Derecho Notarial y Conservación de Documentos Notariales,1.0,V,T,450,3250,10.0,DDNC5MG,0
951,"Diplomado en Derecho Procesal Penal, Versión II, Modalidad Virtual","Dip en Derecho Procesal Penal, V2, Modalidad Virtual",DDPP2,Diplomado en Derecho Procesal Penal,1.0,V,T,,3250,10.0,DDPP,2
952,"Diplomado en Derecho Procesal Penal, Versión II, Modalidad Virtual - Modalidad de Graduación","Dip en Derecho Procesal Penal, V2, Mod. Virtual - Mod. de Graduación",DDPP2MG,Diplomado en Derecho Procesal Penal,1.0,V,T,450,3250,10.0,DDPP2MG,0
953,"Diplomado en Comunicación Estratégica y Corporativa, Versión II, Modalidad Virtual","Dipl. en Comunicación Estratégica y Corporativa, V. 2, Mod. Virtual",DCEC2,Diplomado en Comunicación Estratégica y Corporativa,1.0,V,T,,3250,10.0,DCEC,2
954,"Diplomado en Comunicación Estratégica y Corporativa, Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en Comunicación Estratégica y Corporativa, V. 2, Mod. Virtual - Mod. de Graduación",DCEC2MG,Diplomado en Comunicación Estratégica y Corporativa,1.0,V,T,450,3250,10.0,DCEC2MG,0
955,"Diplomado en Archivística y Gestión Documental, Versión II, Modalidad Virtual","Dipl. en Archivística y Gestión Documental, V. 2, Mod. Virtual",DAGD2,Diplomado en Archivística y Gestión Documental,1.0,V,T,,3250,10.0,DAGD,2
956,"Diplomado en Archivística y Gestión Documental, Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en Archivística y Gestión Documental, V. 2, Modalidad Virtual - Mod. de Graduación",DAGD2MG,Diplomado en Archivística y Gestión Documental,1.0,V,T,450,3250,10.0,DAGD2MG,0
957,"Diplomado en conciliación y métodos adecuados de resolución de conflictos, Versión II, Modalidad Virtual","Dipl. en conciliación y métodos adecuados de resolución de conflictos, V. 2, Mod. Virtual",DCMC2,Diplomado en conciliación y métodos adecuados de resolución de conflictos,1.0,V,T,0,3250,10.0,DCMC,2
958,"Diplomado en conciliación y métodos adecuados de resolución de conflictos, Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en conciliación y métodos adecuados de resolución de conflictos, V. 2, Mod. Virtual - Mod.de Graduación",DCMC2MG,Diplomado en conciliación y métodos adecuados de resolución de conflictos,1.0,V,T,450,3250,10.0,DCMC2MG,0
959,"Diplomado en Derecho Empresarial, Versión II, Modalidad Virtual","Dipl. en Derecho Empresarial, V. 2, Mod. Virtual",DDE2,Diplomado en Derecho Empresarial,1.0,V,T,,3250,10.0,DDE,2
960,"Diplomado en Derecho Empresarial, Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en Derecho Empresarial, V. 2, Mod. Virtual - Mod. de Graduación",DDE2MG,Diplomado en Derecho Empresarial,1.0,V,T,450,3250,10.0,DDE2MG,0
961,"Diplomado en Derecho Constitucional y Razonamiento Judicial, Versión II, Modalidad Virtual","Dipl. en Derecho Constitucional y Razonamiento Judicial, V. 2, Mod. Virtual",DCRJ2,Diplomado en Derecho Constitucional y Razonamiento Judicial,1.0,V,T,,3250,10.0,DCRJ,2
962,"Diplomado en Derecho Constitucional y Razonamiento Judicial, Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en Derecho Constitucional y Razonamiento Judicial, V. 2, Mod. Virtual - Mod. de Graduación",DCRJ2MG,Diplomado en Derecho Constitucional y Razonamiento Judicial,1.0,V,T,450,3250,10.0,DCRJ2MG,0
963,"Diplomado en Políticas Sociales y Desarrollo Sostenible, Versión I, Modalidad Virtual","Dipl. en Políticas Sociales y Desarrollo Sostenible, V. 1, Mod. Virtual",PSDS1,Diplomado en Políticas Sociales y Desarrollo Sostenible,1.0,V,T,,3250,10.0,PSDS,1
964,"Diplomado en Políticas Sociales y Desarrollo Sostenible, Versión I, Modalidad Virtual - Modalidad de Graduación","Dipl. en Políticas Sociales y Desarrollo Sostenible, V. 1, Mod. Virtual - Mod. de Graduación",PSDS1MG,Diplomado en Políticas Sociales y Desarrollo Sostenible,1.0,V,T,450,3250,10.0,PSDS1MG,0
965,"Diplomado en Derecho Civil y Procesal Civil, Modalidad Virtual","Dipl. en Derecho Civil y Procesal Civil, Mod. Virtual",DCPC1,Diplomado en Derecho Civil y Procesal Civil,1.0,V,T,,3250,10.0,DCPC,1
966,"Diplomado en Derecho Civil y Procesal Civil, Modalidad Virtual - Modalidad de Graduación","Dipl. en Derecho Civil y Procesal Civil, Mod. Virtual - Mod. de Graduación",DCPC1MG,Diplomado en Derecho Civil y Procesal Civil,1.0,V,T,450,3250,10.0,DCPC1MG,0
967,"Maestría en Ingeniería Estructural Versión VIII, Modalidad Virtual ","Ma. en Ingeniería Estructural V. 8, Mod. Virtual ",MIEV8,Magister en Ingeniería Estructural,1.0,V,T,2475,27525,10.0,MIE,MIE
968,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos Versión II, Modalidad Virtual ","Dipl. en Transporte, Almacenamiento y Distribución de Hidrocarburos V. 2, Mod. Virtual ",DTADH2,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos",1.0,V,T,,4800,10.0,DTADH,2
969,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos Versión II, Modalidad Virtual - Modalidad de Graduación","Dipl. en Transporte, Almacenamiento y Distribución de Hidrocarburos V. 2, Mod. Virtual - Modalidad de Graduación",DTADH2MG,"Diplomado en Transporte, Almacenamiento y Distribución de Hidrocarburos",1.0,V,T,450,4350,10.0,DTADH2MG,0
970,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional Versión III, Modalidad Virtual ","Dipl. en Gestión Ambiental, Seguridad y Salud Ocupacional V. 3, Mod. Virtual",DGASO3,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional",1.0,V,T,,4800,10.0,DGASO,3
971,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional Versión III, Modalidad Virtual - Modalidad de Graduación","Dipl. en Gestión Ambiental, Seguridad y Salud Ocupacional V. 3, Mod. Virtual - Modalidad de Graduación",DGASO3MG,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional",1.0,V,T,450,4350,10.0,DGASO3MG,0
972,"Diplomado en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social Versión I, Modalidad Virtual ","Diplomado en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social V. 1, Mod. Virtual",DSIRS1,"Diplomado en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social",1.0,V,T,,4800,10.0,DSIRS,1
973,"Diplomado en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social Versión I, Modalidad Virtual - Modalidad de Graduación","Dipl. en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social V. 1, Mod. Virtual - Modalidad de Graduación",DSIRS1MG,"Diplomado en Seguridad Industrial, Salud en el Trabajo y Responsabilidad Social",1.0,V,T,450,4350,10.0,DSIRS1MG,0
974,"Diplomado en Competencias Tecnológicas Digitales para la Investigación Científica  y el   Estudio de Mercado Versión I, Modalidad Virtual","Dipl. en Competencias Tecnológicas Digitales para la Investigación Científica  y el   Estudio de Mercado V. 1, Mod. Virtual",DCTDV1,Diplomado en Competencias Tecnológicas Digitales para la Investigación Científica  y el   Estudio de Mercado,1.0,V,T,,3000,10.0,DCTD,DCTD
975,Maestría en Ingeniería Financiera - Regularización ,Regularización - Maestría en Ingeniería Financiera,RMIF,,1.0,V,T,,0,10.0,RMIF,0
976,"Maestría en BIM Management Versión II, Modalidad Virtual ","Ma. en BIM Management, V. 2, Mod. Virtual",MBM2,Magister en BIM Management,1.0,V,T,2475,24025,10.0,MBM,2
977,"Diplomado en Asesor Perito Fiscal Tributario Versión I, Modalidad Virtual ","Dipl. en Asesor Perito Fiscal Tributario V. 1, Mod. Virtual ",DAPFTV1,Diplomado en Asesor Perito Fiscal Tributario ,1.0,V,T,,3500,10.0,DAPFT,DAPFT
978,"Maestría en Ingeniería Geotécnica Versión VI, Modalidad Virtual","Ma. en Ingeniería Geotécnica V. 6, Mod. Virtual",MIG6V,Magister en Ingeniería Geotécnica ,1.0,V,T,2475,22525,10.0,MIG6V,0
979,"Diplomado en Seguridad Informática Versión II, Modalidad Virtual","Dipl. en Seguridad Informática V. 2, Mod. Virtual",DSIV2,Diplomado en Seguridad Informática,1.0,V,T,,4800,10.0,DSI,DSI
980,"Especialidad Superior en Ultrasonografía Versión III, Modalidad Semipresencial","Esp. Superior en Ultrasonografía V. 3, Mod. Semipresencial",ESUV3,Especialista Superior en Ultrasonografía,1.0,V,T,2475,14000,10.0,ESU,ESU
981,"Diplomado en educación militar superior, Versión II, Modalidad Virtual","Dip. en educación militar superior, V2, Modalidad Virtual",DEMS2,Diplomado en educación militar superior,1.0,V,T,,2930,10.0,DEMS,2
982,"Diplomado en Odontopediatría en Pacientes Médicamente Comprometidos y con Habilidades Especiales Versión I, Modalidad Virtual","Diplo. en Odontopediatría en Pacientes Médicamente Comprometidos y con Habilidades Especiales V. 1, Mod. Virtual",DOPMCV1,Diplomado en Odontopediatría en Pacientes Médicamente Comprometidos y con Habilidades Especiales,1.0,V,T,,4500,10.0,DOPMC,DOPMC
983,"MAESTRÍA EN PLANIFICACIÓN Y GESTIÓN DE PROYECTOS ENERGÉTICOS VERSIÓN I, MODALIDAD SEMIPRESENCIAL ","MA. EN PLANIFICACIÓN Y GESTIÓN DE PROYECTOS ENERGÉTICOS V. 1, MOD. SEMIPRESENCIAL ",MPGPEV1,MAGÍSTER EN PLANIFICACIÓN Y GESTIÓN DE PROYECTOS ENERGÉTICOS,1.0,V,T,2475,18525,10.0,MPGPE,MPGPE
984,"Diplomado en Geotecnia para Edificaciones Versión I, Modalidad Virtual ","Dipl. en Geotecnia para Edificaciones V. 1, Mod. Virtual ",DGEV1,Diplomado en Geotecnia para Edificaciones,1.0,V,T,,4800,10.0,DGE,DGE
985,"Diplomado en Diseño Estructural Sísmico Versión I, Modalidad Virtual ","Dipl. en Diseño Estructural Sísmico V. 1, Mod. Virtual ",DDESV1,Diplomado en Diseño Estructural Sísmico ,1.0,V,T,,4800,10.0,DDES,DDES
986,"Diplomado en Gerencia Técnica en la Construcción Versión I, Modalidad Virtual","Dipl. en Gerencia Técnica en la Construcción V. 1, Mod. Virtual",DGTCV1,Diplomado en Gerencia Técnica en la Construcción,1.0,V,T,,4800,10.0,DGTC,DGTC
987,"Diplomado en Producción Porcina Versión I, Modalidad Semipresencial","Dipl. en Producción Porcina Versión I, Mod. Semipresencial",DPPV1,"Diplomado en Producción Porcina Versión I, Modalidad Semipresencial",1.0,V,T,,4200,10.0,DPP,DPP
988,"Diplomado en Producción Porcina Versión I, Modalidad Semipresencial, Modalidad de Graduación","Dipl. en Producción Porcina Versión I, Mod. Semipresencial, Modalidad de Graduación",DPPV1MG,"Diplomado en Producción Porcina Versión I, Modalidad Semipresencial",,,,,4200,10.0,DPPV1MG,0
989,"Maestría en Sistema Integrado de Gestión Ambiental, Salud y Seguridad Ocupacional, Versión I, Modalidad Virtual","Maestría en Sistema Integrado de Gestión Ambiental, Salud y Seguridad Ocupacional, Versión I, Modalidad Virtual",MSIGAV1,"Magíster en Sistema Integrado de Gestión Ambiental, Salud y Seguridad Ocupacional",1.0,V,T,2475,15525,10.0,MSIGA,MSIGA
990,"Maestría en Sistemas Integrados de Gestión de Calidad, Seguridad Industrial y Responsabilidad Social, Versión I, Modalidad Virtual","Ma. en Sistemas Integrados de Gestión de Calidad, Seguridad Industrial y Responsabilidad Social, V. 1, Mod. Virtual",MSIGCV1,"Magíster en Sistemas Integrados de Gestión de Calidad, Seguridad Industrial y Responsabilidad Social",1.0,V,T,2475,16525,10.0,MSIGC,MSIGC
991,"Diplomado en Conciliación y Transformación de Conflictos Agroambientales Versión I, Modalidad Virtual (Grupo Cerrrado)","Dip. en Conciliación y Transformación de Conflictos Agroambientales V. 1, Mod. Virtual",CERRADO,Diplomado en Conciliación y Transformación de Conflictos Agroambientales,1.0,V,T,,2370,10.0,CERRADO,0
